id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT019-069,上下古今谈,校对轮,已校对,法权,言论自由保护反对者,法国的自由派大师伏尔泰（Voltaire）曾有一段名言，他说：“你说的话，我一句也不赞成：可是我要拼命为你争取有说这话的权利。”这是在言论自由时代，我们最该实行的态度。何况这位写信人的话，绝非我李敖“一句也不赞成”，例如他说我李敖主张“凡是中国固有的文物——如毛笔字、中医……都应该扬弃”等等，就是很正确的论断，我完全接受，并且谢谢他的肯定。,047.读者怒吼之一.txt,12,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/047.读者怒吼之一.txt,"言论自由,伏尔泰,反对意见"
LAT019-070,上下古今谈,校对轮,已校对,人格,笑脸也能解决难题,用笑脸来做人处世的人，他们的基本精神，在相信人间的许多“严肃”的事，大可不必用“严肃”的手段来解决，不需要一本正经的脸孔，也不需要金刚怒目的神情，大家大可以用嘻嘻哈哈的轻快态度，来待人办事或排难解纷。用这种态度的人，他们的健康状态，一定比“严肃”派来得好，对事情的解决，也比“严肃”派有效得多。,048.用笑脸做后盾.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/048.用笑脸做后盾.txt,"笑脸,幽默,处世"
LAT019-071,上下古今谈,校对轮,已校对,政治,独裁违逆民主潮流,有历史眼光的人，他们必然会从时代的趋向，去观察一切反动的政权和独裁者，然后为他们的悲剧命运，描绘死亡的景象。今日的反动的政权和独裁者，不论他们一时的暴力多么“表面的强大”，都不能扭转他们在历史潮流中的逆流地位，他们的悲剧脸谱，可以由这些事实概括得到：,049.民主趋向.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/049.民主趋向.txt,"独裁,民主趋向,历史潮流"
LAT019-072,上下古今谈,校对轮,已校对,政治,不可丧失民主信念,在这样明显的时代潮流里，一个政权不能“顺流而下”而要“悍然自毁”，必然导致它自身的悲剧收场。作为新时代的中国人，我们必须不要迷失我们在民主时潮中的方向，我们不要为了一时的短视和情绪，而丧失了对民主趋向的信念。,049.民主趋向.txt,19,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/049.民主趋向.txt,"民主趋向,信念,时代潮流"
LAT019-073,上下古今谈,校对轮,已校对,法权,外公内私破坏法治,孟夫子这个两面讨好的办法，本身是对立的、冲突的。一方面要因公忘私；一方面又要假公济私。一方面要执行公务；一方面又利用职权上的方便，协助逃犯。这种公私两全而又不两全的手法，后来演变成中国官场上最爱用的手法。对这类手法的描写，《水浒传》中可以找到不少例子。对这类作风，我把它叫做“明捉暗放”“外公内私”的作风。,050.如果爸爸犯了罪.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/050.如果爸爸犯了罪.txt,"孔孟,亲情,法治"
LAT019-074,上下古今谈,校对轮,已校对,文化,半吊子西化造成杂糅,这个小故事，我所以一再引述，只喜欢它含义的深长。所谓“西餐叉子吃人肉”，它的思想型模，是“半吊子西化”的一个类型，是选择性的接受西方现代文化，然后再“融会”固有文化，做成一个非牛非马不伦不类的配合。其结果，外似“融会中西”，内实狗屁狗屁，并且还常搅得新旧杂糅，社会大乱。,051.西餐叉子吃人肉.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/051.西餐叉子吃人肉.txt,"半吊子西化,融会中西,固有文化"
LAT019-075,上下古今谈,校对轮,已校对,文化,固有文化应退博物馆,固有文化所能给我们的，除了空洞名词和抽象观念外，还能有些什么？挽救固有文化的结果，除了更暴露它的可怜外，还能得到些什么？这几个月来，台北的舞厅流行“国乐伴舞”了，可怜的“国乐”！“国乐”如此，其他又何独不然？固有文化是一个衰弱的老头子，我们已无法要求他适应新的生机和生命力。把他拖出来做太多的招摇与活动，不但害了我们，对他自己也不见得有好处。还是让他局限在博物馆一类的养老院里，安度余年罢？,051.西餐叉子吃人肉.txt,10,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/051.西餐叉子吃人肉.txt,"固有文化,博物馆,现代生机"
LAT019-076,上下古今谈,校对轮,已校对,文化,明星成为新时代英雄,从瓦伦蒂诺以后，明星成为新时代的“英雄”典范，也该大大改写卡莱尔的“英雄崇拜”的理论，值得我们特别重视。历来用睥视“戏子”的眼光来看明星的中国人，必须重新检讨自己的错误，必须对这些新时代的“英雄”刮目相看，必须追随女人扬弃旧时代的“英雄”定义。只有这样，才能制服你的太太，使你的天庭之上，少戴一顶有颜色的帽子。,052.明星即英雄.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/052.明星即英雄.txt,"明星,英雄定义,新时代"
LAT019-077,上下古今谈,校对轮,已校对,文化,打倒片面贞操观,这种可耻的片面的贞操观念，就是中国人肯定过的思想：不但受益的男人肯定，甚至吃亏的女人也肯定，这真是不可思义。如今，在新时代里，我们不但要打倒“薛平贵思想”，也要打倒“王宝钏精神”。只有这样，我们的两性生活才有一条活路。,053.王宝钏精神.txt,14,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/053.王宝钏精神.txt,"贞操,王宝钏,男权"
LAT019-078,上下古今谈,校对轮,已校对,文化,婚恋自由勇气值得效法,王宝钏这种为了恋爱自由婚姻自由，而吃尽千辛万苦，不惜与老子决绝的勇气，可说是我们中国民间最伟大的性爱故事，值得每一位新时代女性的效法与回味。,054.王宝钏的另一面.txt,15,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/054.王宝钏的另一面.txt,"恋爱自由,婚姻自由,王宝钏"
LAT019-079,上下古今谈,校对轮,已校对,法权,判案不能靠猜想,我这篇文章的意思，绝不说刘堂坤是凶手或不是凶手，我只是指出，不管刘堂坤是不是凶手，判他的罪，没有证据是不行的，不像样的证据也是不行的。我们要“诛”刘堂坤，不能“以意诛之”或“心诛”，我们要根据铁证才能“诛”他。不管诛不诛，我提议刘堂坤下辈子最好去当法官，而法官们下辈子最好去写武侠，如此各适其位，则天下太平，必当不远矣！,055.判案不是猜谜！.txt,9,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/055.判案不是猜谜！.txt,"判案,证据,人权"
LAT019-080,上下古今谈,校对轮,已校对,法权,不查房间是自由进步,由于叶枫的公然开旅馆，使我想起，在50年代初期，台湾的警察还以“查房间”来做为主要的表功项目，这是很干涉私人自由的行为。俞鸿钧主政时代，曾接受上层的指示，不准警察再这样干涉成年男女的行为，这是很明智的德政。袁方在《记者生涯》中，对这件事曾有部分透露，读者可以参看。这种“警察不查房间”的进步，同样是16年来自由中国的重要进步之一，我们不可忽略。,056.为叶枫说话.txt,10,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/056.为叶枫说话.txt,"查房间,私人自由,警察"
LAT019-081,上下古今谈,校对轮,已校对,文化,社会应容纳自由女性,综论这次叶枫事件，我们高兴我们的社会可以容纳这样一位女性。守旧的谩骂论调算不了什么。设想若在五六十年前，叶枫这种行为，不被“公审”那才怪、不被丢石头那才怪。可是现在究竟不同了。这种进步，许多老顽固自己也是觉察不出来。思想起来，岂不可笑也哉？,056.为叶枫说话.txt,11,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/056.为叶枫说话.txt,"叶枫,女性,社会进步"
LAT019-082,上下古今谈,校对轮,已校对,写作,批评应触及权威,有时候我觉得，我们若只向愚夫愚妇开刀、向抽象观念开刀，而对二三流的“权威”都敬而远之、都不敢碰或不便碰，未免太那个。当然我知道我们基本的方向与原则是相去不远的，只是你们有你们的现实方面的困扰，我希望我能尽量在我个人的标准边缘，“向中看齐”。 如果有一天——譬如说，张继高“预言”的日期加一日的时候——我深切觉得“时机已至”(不是“忍无可忍”)的当儿，我想我会溜之大吉也。匆祝你好。,058.致夏晓华先生的一封信.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/058.致夏晓华先生的一封信.txt,"批评,权威,报纸"
LAT019-083,上下古今谈,校对轮,已校对,写作,报纸需要言论幅度,《台湾日报》是一个有希望的报，在你的主持之下，必然大有可为。在言论幅度和文字美化方面，仍须加强。我深信只有走这两条路，才能在目前环境底下办出第一流的报纸，前者需要勇气，后者需要程度——自主笔以下普遍的程度。这两点小意思，你当然比我更清楚，我在这儿多嘴几句，只表示我对你的坦白，想你必不见怪。,059.致夏晓华先生的另一封信.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/004.上下古今谈/059.致夏晓华先生的另一封信.txt,"报纸,言论范围,标准"
LAT020-001,世论新语,校对轮,已校对,写作,古文义法不等于思想,我这些话，并非狂言。唐宋八大家的文章，在比较务实的清朝文章家眼中，实在漏洞百出。清朝的方苞少有文名，并以此自矜，后来到了北京，见到万斯同，万斯同跟他说，你整天迷恋古文，其实唐宋八大家中，除了韩愈文章中稍通圣贤之道外，其余七家，作了一辈子的文章，所说多空洞无裨实际。方苞经这一点醒，改治经学，以“学行继程朱之后，文章在韩欧之间”自期。他是桐城派开山祖师，桐城派作文标榜“义法”。“义”是“言有物”，“法”是“言有序”，立意固佳，可是他们的才具却跟不上。他们在义上虽然不像宋朝人明朝人那样空疏无学，但在思想上还是难脱中国道统乃至宋明理学的樊笼，则其“义”也，也就无足观；至于“法”上，更是放不开，从佛经的禅语、到语录的口语；从骈文的俳语、到诗歌的集语……在在都是他们严防之列。结果文章选出来、写出来，谨严有余、变化不足；规格林立、雄奇独缺。论思想，不能超迈古人；论文字，且在古人之下。桐城派在作文上下了那么大的功夫，结果空忙了一场，更使中文头巾气了。,《世论新语》自序.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/《世论新语》自序.txt,"桐城派,义法,思想,古文"
LAT020-002,世论新语,校对轮,已校对,写作,文体解放要平易有力,中文的最后解放，在文言文方面是由梁启超总其成的。梁启超自谓：“夙不喜桐城派古文；幼年为文，学晚汉、魏、晋，颇尚矜炼。至是（办《新民丛报》）自解放，务为平易畅达，时杂以俚语、韵语及外国语法；纵笔所至不检束。学者竞效之，号新文体。老辈则痛恨，诋为野狐。然其文条理明晰，笔锋常带情感，对于读者，别有一种魔力焉。”,《世论新语》自序.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/《世论新语》自序.txt,"梁启超,文体,平易,解放"
LAT020-003,世论新语,校对轮,已校对,写作,文言活法仍是死文字,梁启超虽然把文言文写活了，但文言文究竟是一种死文字，再活也是“诈尸”“赶尸”式的活法。到了文学革命出来，终由白话文代领风骚，自此中文正宗，自文言转为白话。白话文当行，大家都写白话文了。,《世论新语》自序.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/《世论新语》自序.txt,"文言,白话文,文字生命"
LAT020-004,世论新语,校对轮,已校对,写作,白话成败在思想,白话文看起来虽是口语易写，但在文字上，由于正宗基础太薄弱，真正能写得好一手白话文的，并不多见，反倒是走上“新八股派”“新之乎者也派”“旧的吗了呢派”“新鸳鸯蝴蝶派”等错路上去，再加上思想上的混乱与无知，所以论文字、论思想，殊多败绩。这种败绩，直到李敖出现，才一切改观。,《世论新语》自序.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/《世论新语》自序.txt,"白话文,思想,文章,混乱"
LAT020-005,世论新语,校对轮,已校对,写作,短论可以形成突击文体,这本《世论新语》，是一种“短促突击”式文体的结集。我生平善写各体文章，但一连串写了这么多“截长补短”的专栏，却是纵横文海许多年来的第一次。爱其出神入化、乐其新奇可喜，特汇而成书，以给读者在看《千秋评论》以外，别得异趣也。,《世论新语》自序.txt,8,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/《世论新语》自序.txt,"短促突击,文体,专栏"
LAT020-006,世论新语,校对轮,已校对,政治,互相利用不是政治原则,政治大家玩，有三边会谈、有三头马车、有三老五更、有三民主义……但有三面无耻者，却是闻所未闻。高玉树因不满国民党把他“踢到楼上去”（kickupstairs），特在楼上，玉树临风，招起红袖，向民进党的尤清抛起媚眼来。8月14日国民党《中央日报》以《高资政》为短评，认为高玉树对国民党“谰言报德”，反问他“当年以非国民党员之身，竟两度自‘乌鲁木齐’中获选为市长”，如何解释？其实，照国民党大特务的秘密刊本《蔡孟坚传真集》透露，这根本是国民党与高玉树间的一番秘密作业——国民党没原则的利用高玉树，高玉树也没原则的利用国民党；民进党没原则的利用高玉树，高玉树也没原则的利用民进党，三方面都是无耻的。其中高玉树排列组合于两党之间，左右逢源，无耻加番，以两面人做三面事，真无耻之尤矣！,002.高玉树与三面无耻.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/002.高玉树与三面无耻.txt,"政治利用,原则,国民党,民进党"
LAT020-007,世论新语,校对轮,已校对,知识,媒体可颠倒知识风骨,在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！,004.视听真乱了.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/004.视听真乱了.txt,"媒体,读书人,骨气,知识评价"
LAT020-008,世论新语,校对轮,已校对,法权,人权应先检验本地黑暗,我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。,005.还是出击自己吧！.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/005.还是出击自己吧！.txt,"人权,监狱,本地黑暗,调查"
LAT020-009,世论新语,校对轮,已校对,政治,欺骗人比欺负人更坏,国民党的不可原谅有两点：第一点是它剥夺了人民的言论自由；第二点是它在剥夺之后，又一再说出些屁话来骗人民，拿人民当傻瓜、当凯子。第一点固然可恶，但第二点尤其可恶。因为第一点只是欺负人，第二点却是欺骗人。,008.欺负人与欺骗人.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/008.欺负人与欺骗人.txt,"欺骗,欺负,言论自由,威权"
LAT020-010,世论新语,校对轮,已校对,写作,谎话粗制滥造也可耻,"搞政治，未免要欺骗人。但国民党的毛病，却是连骗人都不好好骗、都不用点心思去骗、都要搪塞敷衍去骗，结果往往说出连它自己都要偷偷笑的谎话，这就太王八蛋了。19世纪英国讽刺大家巴特勒（Samuel Butler）说他不在乎说谎话，但他恨粗制滥造的谎话。（I do not mind lying, but I hate inaccuracy. ）看了国民党的各种宣传，我的感觉，就是如此——国民党连谎话都不好好说，它真把民进党给带坏了。",008.欺负人与欺骗人.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/008.欺负人与欺骗人.txt,"谎话,宣传,粗制滥造,政治语言"
LAT020-011,世论新语,校对轮,已校对,写作,写作还要面对出版和读者,作者本人的问题，如何修辞立其诚、如何下笔如有神、如何写值得一写的东西，只是第一道关，第二道关就碰到出版者的问题，第三道关就碰到读者的问题。对后两者我生平的总感觉是出版者大多无胆量、读者大多无心肝；无胆量，就偶尔打电话劝你别写这别写那；无心肝，就常常写信来催你要写这要写那，肝胆两无之下，求其相照，高人苦矣。所以，真正的高人要自己出版自己看，这才痛快。,009.自己出版自己看.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/009.自己出版自己看.txt,"写作,出版者,读者,胆量"
LAT020-012,世论新语,校对轮,已校对,政治,领袖责任不能用蒙蔽开脱,陈良埙的弟弟与我同学，我呼陈良埙为大哥。近年来时相过从，二十多天前还介绍孙立人的妹妹到我家来看我，这位老太太是辛苦一生的教师，一点积蓄，被萧孟能诈骗而去，至今未还，苦不堪言。为“孙立人事件”的解释，我与大哥常起辩论。大哥说事件发生乃因领袖被欺瞒，我说既然是“英明领袖”，哪有被欺瞒之理？说“英明领袖”被蒙在鼓里，是不知蒋介石者也！愚忠如此，难怪大哥要被“老大哥”（Big Brother）作弄至今也！,010.“英明领袖”何能被欺瞒？.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/010.“英明领袖”何能被欺瞒？.txt,"领袖,责任,蒙蔽,威权"
LAT020-013,世论新语,校对轮,已校对,法权,总统权力不能越出宪法,吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！,011.合法租用个屁！.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/011.合法租用个屁！.txt,"总统,宪法,权力边界,市产"
LAT020-014,世论新语,校对轮,已校对,政治,为政不可沉溺小事,其实，“国家”被他们搞坏，毛病就出在做“总统”的，不知为君之道，反倒专门管小事，察察为明、政由己出，以日理万机为得计。殊不知只有拋弃万机，百密之中，独探一鸡，才是正本清源无为而治之道，可惜这些傻不鸡鸡的东西不懂也！,013.理万机与日理一鸡.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/013.理万机与日理一鸡.txt,"无为而治,行政,小事,治道"
LAT020-015,世论新语,校对轮,已校对,文化,原住民尺度逼出共同反省,事实上，外省人欺负高山族，不过四十年；台湾人欺负高山族，却长达四百年。说“忘了我是谁”，是不够的，该是“忘了我们是谁”才成。在高山族面前，我们都是两手有血的动物、都是外来的侵略者。我们别忘了！,015.忘了我们是谁.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/015.忘了我们是谁.txt,"原住民,台湾人,历史反省,侵略者"
LAT020-016,世论新语,校对轮,已校对,方法,改名词不是解决问题,例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！,016.做戏无法，出个动词.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/016.做戏无法，出个动词.txt,"名词,问题解决,政治语言"
LAT020-017,世论新语,校对轮,已校对,知识,史料图像不可加工,事实上，这张照片根本不是“抗日战争时期”照的，而是1935年遵义会议后照的。它是红一方面军与红十五军团的部分领导人合影，一共八个人。前排左起是王首道、杨尚昆、聂荣臻、徐海东；后排左起是罗瑞卿、程子华、陈光、邓小平。余纪忠的报纸，却把左起的王首道、杨尚昆、罗瑞卿三人剪去，又把聂荣臻、徐海东背后的程子华、陈光二人修版给修掉，又把聂荣臻全身向右移，靠近徐海东、邓小平，可谓莫名其妙之至。莫非余纪忠要参加中共的权力斗争，不然这样动手脚干吗啊？,017.余纪忠变造照片.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/017.余纪忠变造照片.txt,"历史照片,史料,新闻,加工"
LAT020-018,世论新语,校对轮,已校对,政治,财产公开要交代来源,当年林正杰透过周渝介绍，到医院来向李敖“朝圣”的时候，骑的是五十CC破机车，李敖几十万稿费不拿，助他办起《前进》周刊后，他才开始“发”。郑南榕说：“林正杰办了杂志，借原先义勇相助的好汉推波助澜……又购屋置产，又买了汽车。”事实确是如此。后来做了市议员，自然更拉风了。如今他号召“‘绿色拍档’要给选民来一次净化、透明的选举”云云，谁曰不宜？不过还是由他们先报出现有这些财产的来源，再清高吧！,021.公布财产不够，报出来源才算.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/021.公布财产不够，报出来源才算.txt,"财产公开,财产来源,政治人物"
LAT020-019,世论新语,校对轮,已校对,人格,公道也要给异见者,《民众日报》登有林双不的文章、《自由时报》登有黄怡的文章，就是此类。黄怡说：“蔡正隆可以公然对报界主张台独，彭明敏在哪里？”其实这段话若反过来说：“彭明敏公然对蒋介石主张台独，蔡正隆又在哪里？”岂不更公道吗？,025.对彭明敏要公道.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/025.对彭明敏要公道.txt,"公道,异见者,公平,彭明敏"
LAT020-020,世论新语,校对轮,已校对,法权,权力立法常让别人守,国民党本是一个喜欢立法而不喜欢守法的集团，立法给别人守，自己却逍遥法外。不过，国民党虽为不法之徒，其表现在不法上面，倒也尽量含蓄，一般以“三点不露”为主，真正脱光了硬干，倒也尽量避免。国民党多玩大法而少玩小法，对小法，有时还是按规矩来的。,035.国民党法为之毁.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/035.国民党法为之毁.txt,"立法,守法,特权,国民党"
LAT020-021,世论新语,校对轮,已校对,法权,政府毁小法终会自毁,从几次的海外异议分子闯关事件，就看出它小法玩得何等下作。从“堵狼法”不许许信良下飞机、到“抬猪法”把陈婉真抬上飞机、到“送瘟神法”把李宪荣请出家门，按照国民党自定的小法，是没有一件通得过的，但国民党不管，只要图个一时方便、只要减少惹来麻烦、只要求得选票到手，什么法不法，都“青菜”啦——一个政府自毁至此，还不完蛋，岂可得乎？,035.国民党法为之毁.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/035.国民党法为之毁.txt,"政府,法律威信,自毁,法治"
LAT020-022,世论新语,校对轮,已校对,法权,宪法权利不该只在课本,当年我身陷大狱，在国民党黑牢中做叛乱犯，放风之际，碰到一个小叛乱犯。他是一名高中生，因想组党，被抓入笼。他大惑不解，向我说：“李先生，公民书中告诉我们，宪法第14条‘人民有集会及结社之自由’，我以为那是真的，就想组党，结果就给抓进来了。”我听了，哈哈大笑。,038.“我以为那是真的”.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/038.“我以为那是真的”.txt,"宪法,结社自由,课本,人民权利"
LAT020-023,世论新语,校对轮,已校对,法权,认真行使宪法权利不荒谬,从宪法上所规定的人民权利上看，我的小难友、我的老朋友，他们不自量力则有之，但名正言顺、想得天下以正，却一点都没错。滑稽的是，他们的动作，竟未免使我们感到滑稽。看他们一本正经，顿感真正该被嘲笑的，反倒是我们呢！,038.“我以为那是真的”.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/038.“我以为那是真的”.txt,"宪法,迁徙自由,权利实践,反讽"
LAT020-024,世论新语,校对轮,已校对,人格,不应替历史惭愧而逃避自身,第一，吴丰山不必代别人惭愧了，自己惭愧就够了。以《自立晚报》而论，就高压下争取言论自由的程度比例而言，李子弋等前辈所做的努力，今天的晚辈吴丰山都赶不上，吴丰山实在该因代人惭愧而惭愧。第二，今天被吴丰山请来参与所谓还给殷海光历史公道的人，他们自己就是不敢伸张公道的懦夫，这由他们多年来目无真正替殷海光主持公道的义人，就可证明，吴丰山物以类聚，真是错上加错了。,040.论吴丰山式惭愧.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/040.论吴丰山式惭愧.txt,"历史公道,惭愧,当代责任,懦弱"
LAT020-025,世论新语,校对轮,已校对,政治,政党标签可能空心化,同样的，民进党又何尝有“民主”“进步”的属性了？它样样跟国民党学，全是国民党的翻版，从党章到党旗、从中央党部到地方党部、从党主席到中常委、从颁发党证到缴纳党费、从入党介绍到党纪处分……没有一样不是跟国民党学的，由此可见，民进党那些不违背人团法政党民主原则的词汇，认真起来，也不胜羊头狗肉之至。它自己的属性问题，也和国民党一样，是值得怀疑的。两个党都是同样货色也！,070.民进党的属性问题.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/070.民进党的属性问题.txt,"政党属性,民主,进步,羊头狗肉"
LAT020-026,世论新语,校对轮,已校对,法权,司法法务须脱离政党,康宁祥这些话，是无知的。因为关键不在民代不民代，而在做“部长”的是否大公无私。既然在政党入侵司法与法务的局面下，“部长”不徇私就根本当不上“部长”，所以任何出身，都是一样。历来“法务部长”中，都不出身民代，但其令人“怀疑”也，都不在萧天赞之下。所以关键是如何把司法和法务在制度上摆脱政党的入侵，不在民代不民代。康宁祥无知，胡说八道耳！,071.康宁祥的无知.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/071.康宁祥的无知.txt,"司法,法务,政党入侵,独立"
LAT020-027,世论新语,校对轮,已校对,方法,被指控不是证据,我同意“法务部长”在被人存疑时不好再干，但我不同意张麟征这种为什么不咬别人只咬你的推理方式。因为这种方式，正是国民党特务们陷人入罪的基本方式。我当年与谢聪敏等一起被关在所谓“仁爱教育实验所”洗脑时，所方人员就以这种推论揶揄谢聪敏。那时正好有歌星包娜娜被抢的新闻出现，谢聪敏立刻援引说为什么不抢别人只抢包娜娜？是不是只抢了包娜娜，就证明了包娜娜有问题呢？”,075.一种可怕的推理.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/075.一种可怕的推理.txt,"证据,推理,指控,特务逻辑"
LAT020-028,世论新语,校对轮,已校对,法权,调查须直面核心涉案人,既然如此，则萧天赞是高检处眼中的唯一涉案人。检察官出面写“调查报告”，洋洋洒洒，调查东调查西，却独漏了唯一涉案人本人不调查，置本人于不问，而能完成“调查报告”，这种证据认定的章法，岂不太怪了么？英文中有beat around the bush，出自打猎动作，围灌木丛而绕之，不及核心，所谓旁敲侧击者也。高检处对它上司萧天赞的动作，岂止“刑不上大夫”，根本是“问不上长官”呢！旁查侧查如此，真丢死人呀！,076.这算哪门子调查.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/076.这算哪门子调查.txt,"调查,涉案人,证据认定,检察官"
LAT020-029,世论新语,校对轮,已校对,法权,不可牺牲司法自保,萧天赞涉嫌关说案，本来是他个人和司法同遭水难，但司法尚持木板一块，聊可苟活，不料却在紧急关头，萧天赞设计出“调查报告”自脱，报告发表之日，萧天赞迫不及待销假上班矣，结果你司法淹死了，我萧天赞却活过来了。司法变成了替死鬼，却是所为何来？萧天赞的真正罪过，不在他自己找死，而在紧急危难之际，用司法替他垫背。自己玩法于先，却又毁法于后，他的真正罪过，乃在这里。,079.“你死我活”新解.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/079.“你死我活”新解.txt,"司法,政治责任,自保,替死鬼"
LAT020-030,世论新语,校对轮,已校对,法权,乱命不值得遵守,不料国民党却小题大做，由第一党报《中央日报》带头攻击陈定南，且由台大国民党学人缪全吉挂帅声讨之。他们口口声声陈定南违反了“行政院”颁布的“机关学校团体悬挂国旗国父遗像先总统蒋公遗像蒋故总统经国先生遗像暨元首玉照办法”云云，殊不知这种鬼办法，都是“乱命”，是不值得遵守的。,089.“乱命”是不值得遵守的.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/089.“乱命”是不值得遵守的.txt,"乱命,行政办法,法治,服从"
LAT020-031,世论新语,校对轮,已校对,政治,无为可减少政府厌恶,“无为”的好处，古人说了很多，但有一点，是古人想不到的，就是它可以使一个政府少讨人厌。,090.“无为”新义.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/005.世论新语/090.“无为”新义.txt,"无为,政府,政治厌恶"
